8371,CSE0000631,EpilatorO0,11111115,30,2002/7/15,2002/7/8
8372,CSE0000631,FreezerP7,11310914,500,2002/8/1,2002/7/16
8373,CSE0000631,OfficeEquipmentAccessories73,11210120,470,2002/7/5,2002/8/13
8374,CSE0000631,DigitalCamera85,11412311,600,2002/7/16,2002/8/12
8375,CSE0000631,ElectricFanU8,11112908,450,2002/8/20,2002/6/26
8376,CSE0000632,Router92,12012421,740,2001/8/12,2001/9/23
8377,CSE0000632,PaperCutter65,11112911,960,2001/8/26,2001/9/30
8378,CSE0000632,GameConsoleFilmN2,11110725,350,2001/9/13,2001/8/28
8379,CSE0000632,Pbx69,11112504,930,2001/9/9,2001/9/27
8380,CSE0000633,ComputerRemoteControlG0,11611508,190,2018/3/5,2018/2/7
8381,CSE0000633,TeachingSoftwareO3,11312003,890,2018/2/1,2018/3/20
8382,CSE0000633,MobilePhoneCarAccessories21,12112122,450,2018/2/13,2018/3/17
8383,CSE0000633,PrintServer18,11712215,310,2018/2/4,2018/2/5
8384,CSE0000633,MultifunctionalT4,11410703,360,2018/3/8,2018/2/10
8385,CSE0000633,OtherAccessoriesQ9,11212200,290,2018/2/7,2018/1/29
8386,CSE0000633,LaminatingMachineY9,11112822,700,2018/2/13,2018/3/26
8387,CSE0000633,CasetteLibraryI1,11210425,80,2018/2/8,2018/1/29
8388,CSE0000633,DiskArray38,12112001,420,2018/3/18,2018/3/13
8389,CSE0000633,PrinterY4,11112015,780,2018/3/12,2018/3/5
8390,CSE0000633,TollMachine89,11911112,90,2018/2/3,2018/2/22
8391,CSE0000633,HardDiskRecordingT5,11412715,270,2018/3/3,2018/1/27
8392,CSE0000634,MouseB8,11710200,610,2006/9/28,2006/9/22
8393,CSE0000634,FocusingScreenU7,12111613,210,2006/9/30,2006/10/1
8394,CSE0000634,MultiplexerL4,12012309,520,2006/9/24,2006/9/17
8395,CSE0000634,ReadingMachineQ3,12011920,410,2006/8/18,2006/9/15
8396,CSE0000634,ColdLaminator63,11510816,840,2006/9/14,2006/9/10
8397,CSE0000634,DesktopPc74,11411019,860,2006/9/3,2006/9/24
8398,CSE0000634,LensQ4,11210425,650,2006/8/17,2006/9/2
8399,CSE0000634,SoundCardE9,12210703,510,2006/10/3,2006/10/9
8400,CSE0000634,RemoteControlU8,11711514,980,2006/9/7,2006/9/29
8401,CSE0000634,Mp4O7,11311817,590,2006/9/2,2006/9/8
8402,CSE0000634,SpeakerAccessoriesG0,11311712,970,2006/9/18,2006/9/20
8403,CSE0000634,NetworkCardC7,11712215,940,2006/9/18,2006/10/13
8404,CSE0000635,ElectronicDictionary86,11311619,170,2012/2/18,2012/2/12
8405,CSE0000635,GameMachineWire80,11712202,390,2012/2/17,2012/2/3
8406,CSE0000635,BindingMachine56,11911729,730,2012/1/4,2012/2/8
8407,CSE0000635,MultiplexerL3,12212700,590,2012/1/2,2011/12/22
8408,CSE0000635,CdPrintRecorder13,11710522,620,2012/1/8,2012/2/13
8409,CSE0000635,RemoteControlL3,11911424,960,2011/12/28,2011/12/26
8410,CSE0000635,TonerCartridge96,11510803,170,2012/1/27,2012/1/23
8411,CSE0000635,Mp437,11211017,160,2012/1/17,2012/1/30
8412,CSE0000635,Ram93,11311700,100,2012/1/15,2011/12/31
8413,CSE0000635,DiskArrayM7,11411314,590,2011/12/29,2012/2/9
8414,CSE0000635,AccessController53,11611101,960,2012/2/1,2012/2/9
8415,CSE0000636,InductionCookerE7,12012107,460,2008/2/11,2008/3/15
8416,CSE0000637,FlashAccessories02,11911012,70,2006/6/15,2006/5/24
8417,CSE0000637,OfficeEquipmentAccessoriesI1,11612315,300,2006/6/7,2006/6/11
8418,CSE0000637,ServerHardDriveB3,11910017,500,2006/5/30,2006/5/18
8419,CSE0000637,WaterDispenserY1,11911402,680,2006/5/30,2006/4/27
8420,CSE0000637,CommunicationSoftware13,11410214,570,2006/5/26,2006/6/8
8421,CSE0000637,MobileHardDisk42,11110313,760,2006/5/8,2006/6/1
8422,CSE0000637,LabelPrinterA6,11911118,990,2006/6/10,2006/5/8
8423,CSE0000637,NotebookFilmY0,11511513,930,2006/5/14,2006/5/20
8424,CSE0000637,KeyboardAndMouseSet90,11112709,310,2006/4/25,2006/5/22
8425,CSE0000637,FiberOpticCableT6,12010806,740,2006/5/30,2006/6/14
8426,CSE0000637,ElectricIronB1,11912417,80,2006/6/14,2006/6/20
8427,CSE0000637,BuildingIntercomO1,11510305,800,2006/6/1,2006/5/20
8428,CSE0000637,MotherboardP7,12211518,580,2006/5/12,2006/5/11
8429,CSE0000637,ServerPower40,11110611,620,2006/6/9,2006/4/21
8430,CSE0000637,MousePad98,11411612,160,2006/4/27,2006/6/17
8431,CSE0000637,Anti-TheftAlarmHost87,11411005,700,2006/4/29,2006/6/17
8432,CSE0000637,DishwasherM7,12011418,460,2006/4/28,2006/5/21
8433,CSE0000637,WirelessNetworkCardK0,11511000,320,2006/6/12,2006/5/5
8434,CSE0000638,CoffeeMachineL7,11511825,700,2015/3/9,2015/4/1
8435,CSE0000638,DigitalCameraS4,11810107,160,2015/3/30,2015/3/7
8436,CSE0000638,Air-ConditioningFan51,11812423,820,2015/3/18,2015/3/21
8437,CSE0000638,Digitizer56,11612426,680,2015/3/12,2015/3/2
8438,CSE0000638,LaptopDockingStationQ9,11511825,670,2015/2/14,2015/2/27
8439,CSE0000638,FlashCardU8,11810107,880,2015/3/10,2015/3/6
8440,CSE0000638,PhotoBoxP3,12012028,430,2015/3/1,2015/3/18
8441,CSE0000638,CellphoneDataLine26,12111323,290,2015/3/20,2015/2/7
8442,CSE0000638,Multifunctional48,12212007,350,2015/3/17,2015/3/16
8443,CSE0000638,VideoDistributorZ5,11912404,160,2015/3/31,2015/2/14
8444,CSE0000638,Filter19,11911223,80,2015/2/9,2015/3/2
8445,CSE0000638,Program-ControlledSwitchS6,11310110,780,2015/3/22,2015/4/3
8446,CSE0000638,LaminatorMoDriveP4,11710803,510,2015/2/21,2015/3/13
8447,CSE0000639,DigitalFrameE7,11712202,330,2001/1/31,2001/2/13
8448,CSE0000640,TabletQ7,12111219,880,2013/7/27,2013/6/30
8449,CSE0000640,ConnectingLine92,11211414,740,2013/6/8,2013/7/27
8450,CSE0000640,CdPrintRecorder13,12211226,870,2013/6/13,2013/6/8
8451,CSE0000640,GraphicsCardC0,11310305,420,2013/6/6,2013/7/26
8452,CSE0000640,CommunicationSoftware34,11112416,10,2013/7/6,2013/7/25
8453,CSE0000640,Pbx69,11511312,70,2013/7/26,2013/7/24
8454,CSE0000641,ElectricFencF6,11710914,690,2022/2/2,2022/3/3
8455,CSE0000641,FiberOpticCable39,11812407,770,2022/2/7,""
8456,CSE0000641,Cd49,11112003,920,2022/2/28,2022/3/12
8457,CSE0000641,Walkie-Talkie31,12011920,800,2022/2/19,""
8458,CSE0000641,HotPot14,12010120,1000,2022/2/24,2022/2/22
8459,CSE0000641,FocusingScreenU8,12011517,130,2022/3/11,2022/3/1
8460,CSE0000641,SolarWaterHeatersU5,11211501,50,2022/2/12,""
8461,CSE0000641,SoundCardE9,11611819,160,2022/2/3,2022/2/18
8462,CSE0000642,CardReaderQ9,11911700,230,2004/10/14,2004/9/24
8463,CSE0000642,ScreenSplitterA3,11611227,280,2004/10/4,2004/9/26
8464,CSE0000642,Blu-RayPlayerG1,11212711,790,2004/10/9,2004/10/2
8465,CSE0000642,ScreenSplitterN4,11410820,880,2004/10/25,2004/9/29
8466,CSE0000642,ServerChassisH9,12211614,500,2004/10/15,2004/10/25
8467,CSE0000642,ServerHardDriveB3,11312922,490,2004/10/1,2004/10/2
8468,CSE0000642,TrafficManagement93,11310009,900,2004/10/8,2004/10/13
8469,CSE0000642,VideoCaptureCard04,12112122,50,2004/10/27,2004/9/20
8470,CSE0000642,CustomerManagementSoftwareCrm36,12210529,50,2004/9/13,2004/10/26
8471,CSE0000642,GameChargerG5,11812728,30,2004/9/29,2004/10/1
8472,CSE0000642,WorkstationU5,11611227,950,2004/10/5,2004/9/24
8473,CSE0000642,HumidifierZ4,12112122,160,2004/9/20,2004/10/24
8474,CSE0000643,SurveillanceCaptureCardD5,11511000,110,2012/6/25,2012/7/1
8475,CSE0000643,FlatFilmT9,12110324,510,2012/8/5,2012/7/21
8476,CSE0000644,LaminatingMachineV6,11810112,790,2000/9/5,2000/9/18
8477,CSE0000644,DevelopSoftware23,11912925,240,2000/10/24,2000/10/23
8478,CSE0000644,OfficeSoftwareS9,11912303,990,2000/10/8,2000/9/11
8479,CSE0000645,PowerAmplifier15,11112718,330,2016/11/9,2016/10/19
8480,CSE0000645,ClusterR4,11710218,430,2016/12/2,2016/11/8
8481,CSE0000645,GameConsoleBattery25,12211025,110,2016/10/27,2016/11/30
8482,CSE0000645,LcdMonitor47,12210929,590,2016/11/25,2016/11/4
8483,CSE0000645,HumidifierE8,11611811,60,2016/11/15,2016/11/8
8484,CSE0000645,ChargerU3,11312022,470,2016/11/11,2016/10/20
8485,CSE0000645,WirelessNetworkCard58,12211014,130,2016/11/23,2016/12/1
8486,CSE0000645,ChassisZ1,11810305,690,2016/11/24,2016/10/12
8487,CSE0000646,DisinfectionCabinetQ0,11211302,430,2020/9/27,2020/9/21
8488,CSE0000646,EpilatorR1,11612315,980,2020/8/15,2020/8/16
8489,CSE0000646,CameraBattery26,12211502,920,2020/8/14,2020/9/3
8490,CSE0000646,WaterHeater71,11211302,240,2020/8/28,2020/8/13
8491,CSE0000646,TranslationSoftware03,12110925,310,2020/8/8,2020/8/4
8492,CSE0000646,PowerAmplifierJ9,11112709,820,2020/9/2,2020/8/17
8493,CSE0000646,FlashCardG3,12211603,1000,2020/8/2,2020/9/4
8494,CSE0000646,NotebookAccessories35,11911402,490,2020/8/17,2020/8/12
8495,CSE0000646,NotebookAccessoriesA4,12011701,420,2020/8/14,2020/8/3
8496,CSE0000646,Mp437,11110711,240,2020/8/17,2020/9/15
8497,CSE0000646,ImageAlarmM3,11911402,530,2020/9/5,2020/8/10
8498,CSE0000646,LcdTvG1,11510409,860,2020/8/21,2020/9/22
8499,CSE0000646,SlrHandleU6,12212007,700,2020/8/16,2020/9/23
8500,CSE0000647,MotherboardA2,11211016,280,2004/6/24,2004/6/8
8501,CSE0000647,Tape53,11112106,860,2004/6/14,2004/6/16
8502,CSE0000647,ConnectingLine54,12111324,670,2004/6/19,2004/6/10
8503,CSE0000647,VideoServer62,11512016,600,2004/7/5,2004/6/23
8504,CSE0000647,MouseFootStickerK1,12210020,630,2004/6/17,2004/5/27
8505,CSE0000647,E-Book16,11211510,530,2004/5/27,2004/7/8
8506,CSE0000647,GasStoves79,11610900,60,2004/5/27,2004/7/7
8507,CSE0000648,MobilePhoneCarAccessoriesR1,11812319,340,2006/5/8,2006/5/22
8508,CSE0000648,VoiceRecordingR0,11511914,330,2006/5/14,2006/4/29
8509,CSE0000648,PrinterH8,11212719,130,2006/4/1,2006/3/28
8510,CSE0000648,ChargerU3,11812905,550,2006/5/2,2006/4/22
8511,CSE0000648,FlashCardG3,11812226,730,2006/4/19,2006/4/21
8512,CSE0000648,RecordingPenM2,11410208,450,2006/5/23,2006/5/20
8513,CSE0000649,Freezer65,11111605,150,2019/1/9,2018/12/10
8514,CSE0000649,Cpu60,12111613,620,2019/1/17,2018/12/29
8515,CSE0000649,AirPurifierD4,11311712,50,2018/11/22,2018/12/30
8516,CSE0000649,DotMatrixPrinterK1,11112520,560,2018/11/26,2018/12/18
8517,CSE0000649,CentralControlSystem74,11910015,580,2018/11/21,2018/12/25
8518,CSE0000649,RangeHoodC9,12112511,290,2019/1/6,2018/12/7
8519,CSE0000649,HardDiskRecordingT5,12112511,270,2018/12/8,2019/1/4
8520,CSE0000649,HumidifierY1,11710008,920,2019/1/7,2018/11/25
8521,CSE0000649,HairDryerX7,11412623,150,2018/11/29,2018/12/15
8522,CSE0000650,InkCartridgeX2,11210906,650,2016/3/12,2016/2/27
8523,CSE0000650,GameLightGunGamePeripheral93,11211620,270,2016/2/1,2016/2/24
8524,CSE0000650,TelephoneConferenceI1,12211614,700,2016/3/4,2016/2/21
8525,CSE0000651,DigitalMobileTvH2,12211226,320,2019/5/2,2019/5/2
8526,CSE0000651,MobilePowerO4,11210120,240,2019/3/22,2019/3/12
8527,CSE0000651,CashRegister06,11310914,700,2019/4/28,2019/3/16
8528,CSE0000652,Server40,12110421,280,2004/9/28,2004/10/9
8529,CSE0000652,GameLightGunGamePeripheral93,11412713,950,2004/9/28,2004/9/19
8530,CSE0000652,TwistedPair02,11211501,60,2004/10/15,2004/10/20
8531,CSE0000652,ClusterH8,11310305,510,2004/10/16,2004/9/28
8532,CSE0000652,PhysicalSecurityIsolationN5,11412715,950,2004/9/14,2004/10/15
8533,CSE0000652,OfficeSoftware20,12012922,400,2004/9/11,2004/9/25
8534,CSE0000652,TollMachine62,11210026,390,2004/11/9,2004/9/22
8535,CSE0000652,ScreenSplitterA3,12112505,680,2004/10/12,2004/11/8
8536,CSE0000652,Monocular31,11112520,900,2004/9/15,2004/9/12
8537,CSE0000652,TransceiverU0,11310914,470,2004/11/9,2004/10/4
8538,CSE0000652,BuildingIntercom75,11210906,40,2004/11/3,2004/9/17
8539,CSE0000652,CardReaderL3,12011723,780,2004/9/30,2004/9/28
8540,CSE0000652,TelephoneM2,11911204,80,2004/10/14,2004/11/1
8541,CSE0000652,Yuba48,12210428,10,2004/9/30,2004/10/28
8542,CSE0000652,Mp405,11310927,400,2004/9/25,2004/10/31
8543,CSE0000652,ElectricBakingPanC6,12011708,810,2004/11/2,2004/10/15
8544,CSE0000652,ToiletSeat05,11310009,620,2004/11/9,2004/11/7
8545,CSE0000652,SoftwareEncryption06,11412900,930,2004/9/28,2004/10/9
8546,CSE0000653,TabletBase04,12212523,830,2002/2/1,2002/1/18
8547,CSE0000653,InductionCooker21,11112504,980,2002/2/10,2002/1/17
8548,CSE0000653,Hood15,11411820,400,2002/1/31,2001/12/31
8549,CSE0000653,SecurityCamera42,11310127,930,2002/1/18,2002/1/6
8550,CSE0000654,UpsPowerShredderJ5,12211508,170,2022/2/2,2022/1/22
8551,CSE0000655,DisinfectionCabinetQ0,11210425,310,2015/6/1,2015/6/5
8552,CSE0000655,HeatSink24,11311712,410,2015/5/13,2015/6/3
8553,CSE0000655,Digitizer39,12210529,680,2015/6/2,2015/5/29
8554,CSE0000655,PhysicalSecurityIsolation71,11611819,860,2015/5/18,2015/6/18
8555,CSE0000655,ServerBarebonesH4,11710200,830,2015/6/20,2015/7/7
8556,CSE0000656,MoneyCounterA3,11211429,870,2019/5/17,2019/5/25
8557,CSE0000656,AirConditioner71,12211320,170,2019/5/10,2019/6/1
8558,CSE0000656,PrintMediaY8,12110129,830,2019/5/30,2019/6/17
8559,CSE0000656,BillingSystemC5,11510024,210,2019/5/26,2019/5/12
8560,CSE0000657,GameChargerK2,11510816,400,2008/4/30,2008/4/23
8561,CSE0000657,SoftwareEncryptionY3,11410404,40,2008/3/16,2008/5/2
8562,CSE0000657,PrintMediaP9,12210529,120,2008/4/1,2008/3/19
8563,CSE0000657,TeachingSoftware73,11810104,700,2008/4/26,2008/4/26
8564,CSE0000657,FootBathEyeProtectionLampG9,12112122,240,2008/3/19,2008/3/20
8565,CSE0000657,MobilePhoneFilmZ7,11511403,460,2008/4/25,2008/3/25
8566,CSE0000657,LaserPrinterC5,11111605,520,2008/3/20,2008/4/12
8567,CSE0000658,VideoServerX4,12210019,120,2018/1/11,2018/1/24
8568,CSE0000658,OfficeEquipmentAccessories21,11710825,10,2018/2/3,2017/12/31
8569,CSE0000658,RemoteControlJ8,12212520,490,2017/12/23,2017/12/29
8570,CSE0000658,PhysicalSecurityIsolationN5,11310409,790,2018/1/15,2018/1/25
8571,CSE0000658,TollMachineJ1,11410520,200,2017/12/13,2018/1/24
8572,CSE0000658,Gps07,12112609,540,2018/2/4,2017/12/13
8573,CSE0000658,RangeHoodC9,11611122,990,2017/12/28,2018/1/6
8574,CSE0000658,OpticalTransceiver40,12111627,240,2017/12/18,2018/1/19
8575,CSE0000658,ServerBarebonesH4,11412101,560,2017/12/18,2018/2/1
8576,CSE0000658,HardDiskRecording82,11912713,950,2018/1/13,2018/1/29
8577,CSE0000658,Mp4Z2,11112312,630,2018/1/9,2018/1/10
8578,CSE0000658,LaminatorMoDrive26,11410306,440,2017/12/15,2018/2/7
8579,CSE0000658,LensCapU7,11311024,60,2018/1/18,2018/2/4
8580,CSE0000658,ToiletSeat05,12212520,360,2018/1/22,2018/1/13
8581,CSE0000658,Dishwasher20,11310409,110,2018/1/5,2017/12/12
8582,CSE0000659,EarphoneV5,11310324,170,2019/8/8,2019/8/1
8583,CSE0000659,ConnectingLine29,11911627,960,2019/7/31,2019/7/17
8584,CSE0000659,TapeDrives59,11211510,330,2019/7/17,2019/8/25
8585,CSE0000659,KeyboardS0,11210010,700,2019/8/15,2019/9/11
8586,CSE0000659,CasetteLibraryI1,11411820,920,2019/8/7,2019/9/8
8587,CSE0000659,LaptopDockingStationQ9,11710327,590,2019/9/8,2019/7/28
8588,CSE0000659,ServerR5,11312828,390,2019/9/8,2019/9/10
8589,CSE0000659,FlashU8,11311624,520,2019/8/31,2019/9/14
8590,CSE0000660,Console71,11510816,210,2019/5/9,2019/6/5
8591,CSE0000661,PowerSupply63,11710008,440,2008/5/16,2008/3/26
8592,CSE0000661,DotMatrixPrinter76,11112003,850,2008/4/15,2008/5/5
8593,CSE0000661,FootBathEyeProtectionLamp74,11710805,110,2008/4/30,2008/4/26
8594,CSE0000661,Massager82,11712215,570,2008/4/12,2008/4/3
8595,CSE0000661,MobilePhoneFilm18,11312003,280,2008/4/26,2008/4/23
8596,CSE0000661,ElectricFan12,11511317,60,2008/5/2,2008/4/3
8597,CSE0000661,GameChargerG5,11410820,960,2008/3/30,2008/3/29
8598,CSE0000661,CarEquipmentS3,11210120,960,2008/4/28,2008/4/10
8599,CSE0000662,SteeringWheel71,11611702,160,2004/6/21,2004/5/24
8600,CSE0000662,Server40,11612609,710,2004/5/24,2004/5/22
8601,CSE0000662,CdPrintRecorderL8,11710803,790,2004/6/11,2004/6/28
8602,CSE0000662,MultiplexerL3,11511000,190,2004/6/23,2004/5/4
8603,CSE0000662,ColdLaminator86,11710110,230,2004/6/22,2004/6/20
8604,CSE0000662,YubaE3,12110528,660,2004/6/13,2004/5/20
8605,CSE0000662,RangeHood35,11310212,110,2004/5/10,2004/6/23
8606,CSE0000662,SetTopBoxI0,11510305,260,2004/6/29,2004/6/3
8607,CSE0000662,BillingSystemC5,11111113,740,2004/6/28,2004/6/27
8608,CSE0000662,SlrHandle74,12211014,210,2004/6/4,2004/5/5
8609,CSE0000662,HardDiskExtractionBox93,11511513,870,2004/6/5,2004/5/23
8610,CSE0000662,TelephoneConferenceI1,11112809,30,2004/6/10,2004/6/3
8611,CSE0000663,InkCartridgeC4,12010421,70,2016/9/11,2016/8/14
8612,CSE0000664,Monocular31,12111324,600,2003/4/11,2003/2/26
8613,CSE0000664,Pager17,12011219,20,2003/2/28,2003/2/21
8614,CSE0000664,RefrigeratorZ7,12212618,760,2003/4/8,2003/3/18
8615,CSE0000664,Anti-TheftAlarmHost50,12110429,540,2003/3/28,2003/3/16
8616,CSE0000664,SerialCommunicationServerN8,11310313,160,2003/2/15,2003/4/2
8617,CSE0000664,RangeHoodC9,11612024,570,2003/3/11,2003/3/20
8618,CSE0000664,ModularInterfaceCardHub96,11610900,440,2003/3/24,2003/4/10
8619,CSE0000664,TollMachine89,11710106,10,2003/4/2,2003/2/25
8620,CSE0000664,LaptopDesk45,12011919,450,2003/3/9,2003/3/28
8621,CSE0000665,LaptopDockingStation94,12111324,760,2003/2/4,2003/1/19
8622,CSE0000665,ChargerD9,11910210,1000,2003/3/13,2003/2/20
8623,CSE0000665,RangeHoodO1,11211429,560,2003/2/26,2003/2/18
8624,CSE0000665,OnlineTelephoneO8,11812821,530,2003/3/4,2003/1/28
8625,CSE0000665,NetworkCardZ5,11611106,810,2003/2/27,2003/2/26
8626,CSE0000665,GasWaterHeaterS7,12012220,770,2003/1/19,2003/3/10
8627,CSE0000666,CameraRemoteO4,11210622,920,2010/4/3,2010/3/8
8628,CSE0000666,LoadBalancingY3,11910706,900,2010/4/29,2010/3/7
8629,CSE0000666,SoftwareEncryptionY3,11510201,570,2010/4/18,2010/3/26
8630,CSE0000666,PowerLineCommunicationEquipmentZ2,12010703,920,2010/4/27,2010/3/6
8631,CSE0000666,GameJoystick05,11610022,690,2010/4/10,2010/4/1
8632,CSE0000666,CameraBattery40,11211305,630,2010/4/22,2010/4/7
8633,CSE0000666,OfficeEquipmentAccessories21,11211510,370,2010/3/27,2010/3/20
8634,CSE0000666,AccessControlMachine78,11311902,130,2010/3/11,2010/3/24
8635,CSE0000666,ComputerFingerprintEncryptionLock04,11311624,560,2010/3/13,2010/3/11
8636,CSE0000666,CommunicationSoftware34,11710106,640,2010/4/2,2010/4/23
8637,CSE0000666,Cabinet97,11310324,670,2010/4/13,2010/4/6
8638,CSE0000666,CarEquipment57,12012421,190,2010/3/26,2010/4/26
8639,CSE0000666,HotPot14,11610326,440,2010/3/18,2010/4/12
8640,CSE0000666,CameraFilmO0,11610016,270,2010/4/26,2010/3/28
8641,CSE0000666,HotelEntertainment81,11811426,790,2010/3/22,2010/3/29
8642,CSE0000666,LaminatorMoDrive26,12112613,320,2010/3/15,2010/3/4
8643,CSE0000666,Anti-TheftAlarmHost87,12011319,60,2010/4/26,2010/4/10
8644,CSE0000666,SetTopBox78,11812006,910,2010/4/7,2010/3/20
8645,CSE0000666,MobilePhoneFilm78,11911627,670,2010/3/15,2010/3/10
8646,CSE0000666,DiskArray57,12110704,530,2010/3/28,2010/3/26
8647,CSE0000666,DatabaseSoftware09,11311619,200,2010/4/19,2010/3/30
8648,CSE0000666,SpeakerAccessoriesB0,11112206,100,2010/4/12,2010/4/25
8649,CSE0000666,TelephoneConferenceY7,11711609,20,2010/4/7,2010/3/20
8650,CSE0000666,WirelessNetworkCardX4,11411425,790,2010/3/29,2010/4/29
8651,CSE0000667,VacuumCleaner90,11610318,650,2018/12/28,2018/11/24
8652,CSE0000667,ElectricBakingPanN2,11711514,960,2018/11/11,2018/11/27
8653,CSE0000667,BarcodeAndCardReadingEquipment20,11211501,360,2018/11/26,2018/11/1
8654,CSE0000668,VideoServerD1,11911807,190,2015/3/19,2015/2/24
8655,CSE0000668,ChargerD9,11311817,860,2015/4/4,2015/4/2
8656,CSE0000668,UpsPowerShredderT7,12111613,260,2015/3/5,2015/3/29
8657,CSE0000668,WaterDispenserI8,11910015,540,2015/2/25,2015/4/3
8658,CSE0000668,HumidifierE8,11511403,160,2015/4/9,2015/3/26
8659,CSE0000668,VideoGameControllerZ5,11911700,10,2015/3/15,2015/4/16
8660,CSE0000668,ConverterR3,12011723,650,2015/4/3,2015/3/28
8661,CSE0000668,LightningProtectionProductsD6,11511312,160,2015/4/6,2015/2/26
8662,CSE0000668,SerialCommunicationServer74,11511403,610,2015/4/9,2015/3/21
8663,CSE0000668,MouseG8,11910015,100,2015/3/13,2015/3/3
8664,CSE0000668,GameConsoleFilmN2,11310305,860,2015/3/8,2015/2/21
8665,CSE0000668,Micro-WaveOvenJ2,11611227,100,2015/2/26,2015/2/22
8666,CSE0000668,BarcodeAndCardReadingEquipment20,11511312,610,2015/4/18,2015/3/10
8667,CSE0000668,HardDiskExtractionBox93,12010225,110,2015/2/21,2015/4/6
8668,CSE0000669,LaserPointersAndPresentersE8,11710512,860,2017/10/15,2017/12/3
8669,CSE0000669,CoffeeMachineL7,12011701,210,2017/10/16,2017/10/30
8670,CSE0000669,GraphicsCardC0,11712313,980,2017/11/7,2017/10/19
8671,CSE0000669,SerialCommunicationServerN8,11612913,660,2017/11/10,2017/10/22
8672,CSE0000669,GameLightGunGamePeripheral93,11612508,210,2017/11/19,2017/10/26
8673,CSE0000669,IndustrialNetworkSwitchA7,11710218,680,2017/11/23,2017/10/29
8674,CSE0000669,RangeHood35,11912417,100,2017/11/18,2017/11/16
8675,CSE0000670,PaperCutter64,12010010,40,2010/10/28,2010/10/21
8676,CSE0000670,LaminatorMoDriveH2,11912925,690,2010/10/31,2010/11/10
8677,CSE0000670,OnlineTelephoneO8,12211025,700,2010/12/18,2010/11/17
8678,CSE0000671,RecordingPenA3,11410404,130,2009/10/24,2009/10/30
8679,CSE0000671,DehumidifierP0,11911700,850,2009/10/19,2009/10/8
8680,CSE0000671,AirPurifierV6,11612521,160,2009/10/10,2009/10/17
8681,CSE0000671,Earphone27,12012922,90,2009/11/25,2009/11/14
8682,CSE0000671,MobilePhoneFilm18,12110203,710,2009/11/8,2009/10/14
8683,CSE0000671,LaptopDisplay24,11210906,620,2009/10/10,2009/11/19
8684,CSE0000671,CarEquipmentS3,11112003,30,2009/10/12,2009/11/24
8685,CSE0000672,BluetoothAdapterL1,11812801,240,2007/3/20,2007/3/17
8686,CSE0000672,Air-ConditioningFan81,11712312,930,2007/2/28,2007/4/13
8687,CSE0000672,Pager17,11712202,510,2007/3/29,2007/3/15
8688,CSE0000672,TapeDrives59,11810625,680,2007/4/17,2007/2/27
8689,CSE0000672,Camera35,12111625,680,2007/3/8,2007/3/16
8690,CSE0000672,CasetteLibrary26,11812821,700,2007/3/22,2007/3/20
8691,CSE0000672,Massager63,11611627,350,2007/3/5,2007/3/31
8692,CSE0000672,TvWall19,11312828,380,2007/4/11,2007/3/20
8693,CSE0000673,TapeDrivesH2,12110614,490,2020/6/2,2020/5/26
8694,CSE0000673,MobilePhoneFilmH3,12212215,600,2020/5/3,2020/5/13
8695,CSE0000673,MobilePhoneJ2,11710914,400,2020/5/29,2020/6/7
8696,CSE0000674,Tablet82,11411612,680,2018/4/29,2018/5/23
8697,CSE0000674,PowerLineCommunicationEquipmentZ2,11511825,980,2018/6/10,2018/5/9
8698,CSE0000674,VideoServerY0,11110611,500,2018/6/9,2018/4/12
8699,CSE0000674,ServerChassis79,12011126,190,2018/5/8,2018/5/10
8700,CSE0000674,MouseG8,11511922,150,2018/4/17,2018/5/4
8701,CSE0000674,OfficeEquipmentAccessories73,11410413,720,2018/5/25,2018/4/24
8702,CSE0000674,MobilePhoneCompanionI6,11612315,100,2018/5/27,2018/4/16
8703,CSE0000674,InductionCookerE7,11210514,360,2018/5/8,2018/6/1
8704,CSE0000674,CleaningAndMaintenanceD0,11812701,810,2018/5/31,2018/4/21
8705,CSE0000674,RamZ7,12211014,540,2018/4/28,2018/5/23
8706,CSE0000674,Multimedia39,12012028,420,2018/6/6,2018/4/16
8707,CSE0000675,Blu-RayPlayerD5,11112709,580,2013/12/21,2014/1/24
8708,CSE0000675,CableJ6,11310110,900,2013/12/25,2014/2/1
8709,CSE0000675,VacuumCleaner90,11611721,620,2014/1/7,2013/12/19
8710,CSE0000675,AntivirusAndEmailFilteringE7,11212012,730,2014/2/5,2014/1/5
8711,CSE0000676,RadioYogurtMakerP4,11310719,700,2009/11/13,2009/11/13
8712,CSE0000677,WirelessNetworkCardD4,12112211,490,2010/3/29,2010/2/15
8713,CSE0000677,PaperCutter65,11211116,200,2010/3/9,2010/4/4
8714,CSE0000677,ElectricKettleR3,12111028,790,2010/3/13,2010/2/17
8715,CSE0000677,CleaningAndMaintenance12,11210712,30,2010/4/2,2010/3/7
8716,CSE0000677,LabelPrinterA6,11610927,390,2010/2/12,2010/3/2
8717,CSE0000677,CleaningAndMaintenanceE5,11812423,530,2010/2/26,2010/3/4
8718,CSE0000677,E-Book16,11912610,700,2010/3/16,2010/2/6
8719,CSE0000677,NetworkCardC7,11710004,920,2010/2/21,2010/2/16
8720,CSE0000677,SerialCommunicationServerN8,11710004,450,2010/3/15,2010/3/25
8721,CSE0000677,OtherAccessoriesQ9,11612205,150,2010/3/10,2010/2/24
